12158,Magnetohydrodynamics,654,0.576,0.00041,,,,,,,,,,
12159,World Review of Nutrition and Dietetics,741,0.575,0.00041,World review of nutrition and dietetics,,,,,,,,,
12162,CANDOLLEA,420,0.574,0.00023,,,,,,,,,,
12165,Bulletin of Latin American Research,531,0.573,0.00083,Bulletin of Latin American research,,,,,,,,,
12167,HIGH TEMPERATURES-HIGH PRESSURES,695,0.571,0.0002,High temperatures - high pressures,,,,,,,,,
12170,INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,"1,059",0.57,0.00028,,,,,,,,,,
12171,WESTERN NORTH AMERICAN NATURALIST,723,0.569,0.00039,Western North American naturalist,,,,,,,,,
12173,Denver Law Review,49,0.568,0.00022,,,,,,,,,,
12176,BERLINER JOURNAL FUR SOZIOLOGIE,147,0.567,0.00015,,,,,,,,,,
12177,ANNALS OF SCIENCE,388,0.565,0.00035,,,,,,,,,,
12179,Semina-Ciencias Agrarias,"2,223",0.564,0.0025,,,,,,,,,,
12180,Revista Romana de Materiale-Romanian Journal of Materials,215,0.563,0.00019,,,,,,,,,,
12182,CALDASIA,480,0.562,0.0003,,,,,,,,,,
12183,LABOR HISTORY,390,0.561,0.00094,,,,,,,,,,
12184,HERALD OF THE RUSSIAN ACADEMY OF SCIENCES,415,0.56,0.00075,,,,,,,,,,
12188,GAYANA,345,0.559,0.00013,,,,,,,,,,
12191,JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,907,0.558,0.00031,,,,,,,,,,
12194,JOURNAL OF AVIAN MEDICINE AND SURGERY,659,0.557,0.00035,,,,,,,,,,
12197,ITE JOURNAL-INSTITUTE OF TRANSPORTATION ENGINEERS,485,0.556,0.00039,,,,,,,,,,
12202,REVISTA MEDICA DE CHILE,"2,165",0.553,0.00137,Revista medica de Chile,,,,,,,,,
12207,KEDI Journal of Educational Policy,130,0.552,0.0001,,,,,,,,,,
12209,Geodetski Vestnik,179,0.551,0.00009,,,,,,,,,,
12210,ACTA SCIENTIARUM-TECHNOLOGY,509,0.55,0.00042,,,,,,,,,,
12214,ASTRONOMY & GEOPHYSICS,289,0.549,0.00026,,,,,,,,,,
12215,OSIRIS,685,0.548,0.00089,Osiris,,,,,,,,,
12222,AT-Automatisierungstechnik,324,0.547,0.00034,,,,,,,,,,
12225,Annals of Combinatorics,533,0.545,0.00138,,,,,,,,,,
12228,JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,819,0.544,0.00059,,,,,,,,,,
12229,CASTANEA,437,0.543,0.00016,,,,,,,,,,
12231,Asia Pacific Law Review,78,0.542,0.00018,,,,,,,,,,
12235,Recht & Psychiatrie,74,0.541,0.00008,Berichte zur Wissenschaftsgeschichte,Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes (Germany)),"International journal of radiation oncology, biology, physics",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Journal of vascular and interventional radiology : JVIR,Klinische Monatsblatter fur Augenheilkunde,MMW Fortschritte der Medizin,The New England journal of medicine,Praxis,
12237,ORVOSI HETILAP,"1,277",0.54,0.0008,,,,,,,,,,
12238,METALLURGIA ITALIANA,380,0.539,0.0003,,,,,,,,,,
12239,CEREAL FOODS WORLD,869,0.538,0.00026,,,,,,,,,,
12241,JOURNAL OF FAMILY HISTORY,442,0.537,0.00034,Journal of family history,,,,,,,,,
12251,JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,457,0.536,0.00041,,,,,,,,,,
12255,Acta Phytotaxonomica et Geobotanica,202,0.535,0.00018,,,,,,,,,,
12256,WATERBIRDS,"1,316",0.534,0.00054,,,,,,,,,,
12257,DOKLADY EARTH SCIENCES,"2,913",0.533,0.00289,,,,,,,,,,
12260,Georgian Mathematical Journal,563,0.532,0.00068,,,,,,,,,,
12261,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,469,0.531,0.00037,,,,,,,,,,
12262,CRUSTACEANA,"2,482",0.529,0.00094,,,,,,,,,,
12268,Modern Italy,200,0.528,0.00052,Modern Italy : journal of the Association for the Study of Modern Italy,,,,,,,,,
12270,CAHIERS DE BIOLOGIE MARINE,"1,144",0.527,0.00045,,,,,,,,,,
12272,IEICE TRANSACTIONS ON COMMUNICATIONS,"1,446",0.525,0.00137,,,,,,,,,,
12274,Journal of the Mexican Chemical Society,702,0.524,0.0003,,,,,,,,,,
12275,Acta Linguistica Hungarica,219,0.523,0.00034,,,,,,,,,,
12278,International Journal of Maritime Engineering,206,0.521,0.00022,,,,,,,,,,
12280,AUTOMATION AND REMOTE CONTROL,"1,895",0.52,0.00103,,,,,,,,,,
12282,PHILOSOPHY OF THE SOCIAL SCIENCES,736,0.519,0.00046,Philosophy of the social sciences,,,,,,,,,
12291,Anadolu Psikiyatri Dergisi-Anatolian Journal of Psychiatry,682,0.518,0.00057,,,,,,,,,,
12295,Language Problems & Language Planning,184,0.517,0.00018,"Bioinformatics (Oxford, England)",Cognition,Current topics in medicinal chemistry,IEEE transactions on visualization and computer graphics,Medical decision making : an international journal of the Society for Medical Decision Making,Neural networks : the official journal of the International Neural Network Society,Neuroscience and biobehavioral reviews,Protein science : a publication of the Protein Society,Studies in health technology and informatics,The Journal of psychology
12298,Diachronica,212,0.516,0.00053,,,,,,,,,,
12299,COLUMBIA JOURNAL OF TRANSNATIONAL LAW,331,0.515,0.00038,,,,,,,,,,
12301,PSYCHOANALYTIC DIALOGUES,894,0.514,0.00137,Psychoanalytic dialogues,,,,,,,,,
12305,Acta Ortopedica Brasileira,659,0.513,0.00074,,,,,,,,,,
12307,Investigacion Economica,167,0.512,0.00019,,,,,,,,,,
12310,CATHOLIC UNIVERSITY LAW REVIEW,215,0.511,0.00035,,,,,,,,,,
12313,COLLOQUIUM MATHEMATICUM,"1,464",0.51,0.00165,,,,,,,,,,
12314,Journal of Fiber Science and Technology,99,0.509,0.00012,,,,,,,,,,
12315,Annals of Economics and Finance,399,0.508,0.00019,,,,,,,,,,
12319,Text & Talk,593,0.507,0.00053,Addictive behaviors,American journal of otolaryngology,Annals of emergency medicine,JCO clinical cancer informatics,Journal of safety research,Pediatric clinics of North America,The Journal of cardiovascular nursing,The clinical teacher,Journal of medical Internet research,
12320,RARE METAL MATERIALS AND ENGINEERING,"3,756",0.506,0.00228,,,,,,,,,,
12321,Boletin de la Sociedad Argentina de Botanica,490,0.505,0.00029,,,,,,,,,,
12322,Bulletin of the Korean Mathematical Society,947,0.502,0.002,,,,,,,,,,
12323,JOURNAL OF EAST ASIAN LINGUISTICS,309,0.5,0.00051,Journal of East Asian linguistics,,,,,,,,,
12344,GRAPHS AND COMBINATORICS,"1,343",0.498,0.00364,,,,,,,,,,
12345,Indian Journal of Geo-Marine Sciences,"1,287",0.496,0.00113,,,,,,,,,,
12347,Bulletin of the Lebedev Physics Institute,321,0.495,0.00033,,,,,,,,,,
12348,JOURNAL OF FAMILY PRACTICE,"2,255",0.493,0.00082,,,,,,,,,,
12351,INDIAN JOURNAL OF CHEMISTRY SECTION A-INORGANIC BIO-INORGANIC PHYSICAL THEORETICAL & ANALYTICAL CHEMISTRY,"1,297",0.491,0.00022,,,,,,,,,,
12354,Journal of Animal and Plant Sciences-JAPS,"2,015",0.49,0.00159,,,,,,,,,,
12356,Anthropology Southern Africa,175,0.489,0.00051,,,,,,,,,,
12363,Historia Agraria,223,0.488,0.00039,Historia agraria,,,,,,,,,
12366,Anthropological Notebooks,153,0.487,0.00019,,,,,,,,,,
12369,Hong Kong Journal of Emergency Medicine,252,0.486,0.00028,Visual journal of emergency medicine,,,,,,,,,
12371,AUSTRALIAN JOURNAL OF POLITICS AND HISTORY,325,0.485,0.00046,,,,,,,,,,
12374,HOUSTON JOURNAL OF MATHEMATICS,888,0.483,0.00116,,,,,,,,,,
12375,CHEMICAL & ENGINEERING NEWS,"1,421",0.481,0.00138,,,,,,,,,,
12381,Journal of Cold War Studies,345,0.48,0.00101,,,,,,,,,,
12383,Imago Mundi-The International Journal for the History of Cartography,206,0.478,0.0002,,,,,,,,,,
12386,Journal of the Hellenic Veterinary Medical Society,213,0.477,0.00025,,,,,,,,,,
12387,INTERNATIONAL JOURNAL OF GROUP PSYCHOTHERAPY,587,0.475,0.00022,,,,,,,,,,
12391,Journal of Semiconductor Technology and Science,402,0.474,0.00035,"Science (New York, N.Y.)",,,,,,,,,
12396,CHEMIE IN UNSERER ZEIT,297,0.473,0.00011,,,,,,,,,,
12398,Historical Social Research-Historische Sozialforschung,924,0.472,0.00123,,,,,,,,,,
12400,CESKOSLOVENSKA PSYCHOLOGIE,202,0.471,0.00016,Ceskoslovenska psychologie,,,,,,,,,
12402,Baltica,158,0.469,0.0001,,,,,,,,,,
12405,Botanica Serbica,173,0.468,0.00012,,,,,,,,,,
12408,JOURNAL OF THE HISTORY OF SEXUALITY,372,0.467,0.00073,,,,,,,,,,
12410,European Journal of Inflammation,324,0.466,0.00027,,,,,,,,,,
12413,ZHURNAL OBSHCHEI BIOLOGII,334,0.465,0.00013,Zhurnal obshchei biologii,,,,,,,,,
12416,Food Hygiene and Safety Science,196,0.464,0.00018,Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan,,,,,,,,,
12418,Culture & History Digital Journal,72,0.463,0.00056,Advances in psychosomatic medicine,Asia Pacific journal of clinical nutrition,Journal of psychosocial nursing and mental health services,Journal of transcultural nursing : official journal of the Transcultural Nursing Society,Journal of trauma & dissociation : the official journal of the International Society for the Study of Dissociation (ISSD),Preventive medicine,The American journal of nursing,The American psychologist,The Gerontologist,"The journals of gerontology. Series B, Psychological sciences and social sciences"
12420,INTERNATIONAL JOURNAL OF GAME THEORY,"1,653",0.462,0.00129,,,,,,,,,,
12423,Bioagro,152,0.46,0.00006,,,,,,,,,,
12424,ANNALES DE BIOLOGIE CLINIQUE,632,0.459,0.00043,Annales de biologie clinique,,,,,,,,,
12427,Journal of Topology and Analysis,243,0.457,0.00132,,,,,,,,,,
12428,JOURNAL OF MINING SCIENCE,"1,026",0.456,0.00057,"Science (New York, N.Y.)",,,,,,,,,
12431,Comptabilite Controle Audit,150,0.455,0.00009,,,,,,,,,,
12432,Journal of Exotic Pet Medicine,457,0.453,0.00036,Journal of exotic pet medicine,,,,,,,,,
12433,Mechanics of Solids,727,0.452,0.00055,"European journal of mechanics. A, Solids",,,,,,,,,
12434,SOCIAL PHILOSOPHY & POLICY,656,0.451,0.00086,Advances in child development and behavior,Annals of the New York Academy of Sciences,Child development,Cognitive science,Indian journal of medical ethics,International journal of environmental research and public health,Neuroscience and biobehavioral reviews,Nurse researcher,Annual review of psychology,
12438,REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA,480,0.449,0.00015,,,,,,,,,,
12439,Oral History Review,163,0.448,0.00033,Review (Federation of American Health Systems),Health care financing review,,,,,,,,
12441,JOURNAL OF BALTIC STUDIES,374,0.447,0.00051,Journal of Baltic studies,,,,,,,,,
12445,Ukrainian Mathematical Journal,"1,165",0.446,0.00112,,,,,,,,,,
12447,ENDEAVOUR,668,0.444,0.00048,Endeavour,,,,,,,,,
12454,Revista de Estudios Politicos,420,0.443,0.00093,,,,,,,,,,
12456,FORMAL METHODS IN SYSTEM DESIGN,338,0.442,0.00042,Formal methods in system design,,,,,,,,,
12459,INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE,497,0.441,0.00035,,,,,,,,,,
12463,Indian Journal of Animal Research,956,0.44,0.00091,,,,,,,,,,
12465,BMGN-The Low Countries Historical Review,166,0.439,0.00055,,,,,,,,,,
12466,Logical Methods in Computer Science,552,0.438,0.00202,"Computer science (Berlin, Germany)",PeerJ. Computer science,,,,,,,,
12469,ZHURNAL VYSSHEI NERVNOI DEYATELNOSTI IMENI I P PAVLOVA,336,0.437,0.00021,Zhurnal vysshei nervnoi deiatelnosti imeni I P Pavlova,,,,,,,,,
12470,ARCHIVOS ESPANOLES DE UROLOGIA,598,0.436,0.00055,Archivos espanoles de urologia,,,,,,,,,
12472,RAIRO-THEORETICAL INFORMATICS AND APPLICATIONS,235,0.435,0.0002,,,,,,,,,,
12476,INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,435,0.434,0.00035,Brain stimulation,British journal of nursing (Mark Allen Publishing),Epidemiologia e psichiatria sociale,International journal of environmental research and public health,International journal of pharmaceutical compounding,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",Systematic reviews,The International journal of developmental biology,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,eLife
12478,Ankara Universitesi Veteriner Fakultesi Dergisi,412,0.433,0.00026,,,,,,,,,,
12479,SOUTH AFRICAN HISTORICAL JOURNAL,278,0.432,0.00048,Suid-Afrikaanse historiese joernaal,,,,,,,,,
12481,POLISH JOURNAL OF ECOLOGY,811,0.431,0.00041,BMC ecology,Ecology,,,,,,,,
12482,ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,951,0.429,0.0009,Actes de la recherche en sciences sociales,,,,,,,,,
12491,Ideggyogyaszati Szemle-Clinical Neuroscience,215,0.427,0.00017,,,,,,,,,,
12492,ETHNOHISTORY,427,0.426,0.00072,"Ethnohistory (Columbus, Ohio)",,,,,,,,,
12495,SCIENCE IN CONTEXT,472,0.425,0.00048,Science in context,,,,,,,,,
12497,LIBRARY RESOURCES & TECHNICAL SERVICES,148,0.424,0.00022,The American journal of nursing,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,Journal of the Medical Library Association : JMLA,Medical reference services quarterly,,,,,,
12498,JOURNAL OF OPTICAL TECHNOLOGY,752,0.422,0.0005,Applied optics,,,,,,,,,
12502,Light & Engineering,210,0.421,0.00013,Angewandte Chemie (International ed. in English),"Eye (London, England)",Journal francais d'ophtalmologie,Journal of the Royal Army Medical Corps,"Molecules (Basel, Switzerland)",Progress in retinal and eye research,Scientific reports,Trends in biotechnology,"Journal of experimental zoology. Part A, Ecological and integrative physiology",
12503,PHYSICS OF ATOMIC NUCLEI,"1,465",0.42,0.00125,,,,,,,,,,
12505,HISTORY OF PSYCHIATRY,435,0.419,0.00045,History of psychiatry,,,,,,,,,
12509,ASHRAE JOURNAL,834,0.418,0.00026,ASHRAE journal,,,,,,,,,
12512,Applied Economic Analysis,7,0.417,0,,,,,,,,,,
12516,Current Topics in Nutraceutical Research,245,0.416,0.00015,Current topics in nutraceutical research,,,,,,,,,
12519,APPITA,377,0.415,0.00005,,,,,,,,,,
12521,INDIAN JOURNAL OF BIOTECHNOLOGY,916,0.414,0.00036,Journal of biotechnology,,,,,,,,,
12522,KOREAN JOURNAL OF DEFENSE ANALYSIS,104,0.413,0.00015,,,,,,,,,,
12524,Sociologus,78,0.412,0.0001,"Sociologus; Zeitschrift fur empirische Soziologie, sozialpsychologische und ethnologische Forschung. A Journal for empirical sociology, social psychology, and ethnic research",,,,,,,,,
12525,BOUNDARY 2-AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE,545,0.411,0.00117,,,,,,,,,,
12526,ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,922,0.41,0.00026,,,,,,,,,,
12528,Austrian History Yearbook,93,0.409,0.00026,Austrian history yearbook,,,,,,,,,
12531,Acta Bioethica,173,0.408,0.00014,Acta bioethica,,,,,,,,,
12534,ANNALES DE PATHOLOGIE,345,0.407,0.00022,Annales de pathologie,,,,,,,,,
12535,Journal of Nepal Medical Association,499,0.406,0.00045,,,,,,,,,,
12537,Asian Women,77,0.405,0.00017,,,,,,,,,,
12539,INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS,646,0.404,0.0005,,,,,,,,,,
12540,Notre Dame Journal of Formal Logic,620,0.403,0.00069,,,,,,,,,,
12541,Turkish Journal of Biochemistry-Turk Biyokimya Dergisi,389,0.401,0.00023,,,,,,,,,,
12542,JOURNAL OF IMAGING SCIENCE AND TECHNOLOGY,500,0.4,0.00026,Technology,"Technology (Elmsford, N.Y.)",,,,,,,,
12549,Ayer,452,0.398,0.00154,,,,,,,,,,
12551,INTERCIENCIA,"1,105",0.396,0.0005,Interciencia,,,,,,,,,
12552,Journal of Plant Registrations,731,0.395,0.00036,Journal of plant registrations,,,,,,,,,
12555,TIDSSKRIFT FOR SAMFUNNSFORSKNING,140,0.394,0.00007,Tidsskrift for samfunnsforskning,,,,,,,,,
12556,CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,602,0.393,0.00038,,,,,,,,,,
12558,BIOLOGY BULLETIN,922,0.392,0.00081,,,,,,,,,,
12560,AGROCIENCIA,792,0.391,0.00047,,,,,,,,,,
12563,PSYCHIATRIC ANNALS,"1,485",0.39,0.00059,Psychiatric annals,,,,,,,,,
12565,CHEMICAL ENGINEERING PROGRESS,"2,121",0.389,0.00059,Chemical Engineering Progress,,,,,,,,,
12569,MATHEMATICAL INTELLIGENCER,708,0.387,0.00036,Intelligence,,,,,,,,,
12571,CURRENT HISTORY,357,0.386,0.00053,"Current history (New York, N.Y. : 1941)",,,,,,,,,
12576,German History,195,0.385,0.00055,German history : the journal of the German History Society,,,,,,,,,
12579,Israel Affairs,267,0.384,0.00038,,,,,,,,,,
12580,Medycyna Weterynaryjna-Veterinary Medicine-Science and Practice,812,0.383,0.00043,Medycyna weterynaryjna,,,,,,,,,
12583,ABHANDLUNGEN AUS DEM MATHEMATISCHEN SEMINAR DER UNIVERSITAT HAMBURG,589,0.382,0.00052,,,,,,,,,,
12587,AMERICAN MATHEMATICAL MONTHLY,"4,535",0.381,0.00195,,,,,,,,,,
12589,ANNALES MEDICO-PSYCHOLOGIQUES,744,0.38,0.00061,Annales medico-psychologiques,,,,,,,,,
12591,Journal of Laboratory Medicine,185,0.379,0.00022,Laboratory medicine,,,,,,,,,
12595,Pragmatics & Cognition,381,0.378,0.00032,Cognition,Cognitive science,Journal of pediatric nursing,Language and speech,Pediatrics,Proceedings of the National Academy of Sciences of the United States of America,Psychonomic bulletin & review,Frontiers in psychology,,
12599,Independent Review,288,0.377,0.00033,Health behavior and policy review,Health care financing review,,,,,,,,
12600,ACTA INFORMATICA,622,0.375,0.00069,Acta informatica,,,,,,,,,
12606,HOUILLE BLANCHE-REVUE INTERNATIONALE DE L EAU,495,0.374,0.00026,,,,,,,,,,
12607,JOURNAL OF WOMENS HISTORY,432,0.373,0.00076,,,,,,,,,,
12609,INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS,"1,040",0.372,0.00069,Annals of Indian Academy of Neurology,Chemosphere,"Colloids and surfaces. B, Biointerfaces",Frontiers in microbiology,"Indian journal of dermatology, venereology and leprology",Indian journal of otolaryngology and head and neck surgery : official publication of the Association of Otolaryngologists of India,Journal of oncology,"Pathogens (Basel, Switzerland)","Proceedings of the National Academy of Sciences, India. Section B",The journal of physical chemistry. B
12610,INDIAN JOURNAL OF AGRICULTURAL SCIENCES,"1,900",0.371,0.00097,,,,,,,,,,
12612,AFINIDAD,223,0.37,0.00006,,,,,,,,,,
12614,VLAAMS DIERGENEESKUNDIG TIJDSCHRIFT,239,0.369,0.00016,,,,,,,,,,
12615,IN PRACTICE,607,0.368,0.00032,In practice,The journal of allergy and clinical immunology. In practice,,,,,,,,
12619,FOOD TECHNOLOGY,"1,585",0.367,0.00009,Food technology,,,,,,,,,
12623,Iranian Journal of Pediatrics,"1,065",0.364,0.00083,Iranian journal of pediatrics,,,,,,,,,
12626,Romanian Journal of Legal Medicine,245,0.363,0.00021,,,,,,,,,,
12627,Cirugia y Cirujanos,502,0.361,0.00054,Cirugia y cirujanos,,,,,,,,,
12630,ISSUES IN LAW & MEDICINE,53,0.36,0.00016,Aging & mental health,British journal of nursing (Mark Allen Publishing),International journal of law and psychiatry,Issues in law & medicine,Monash bioethics review,Personalized medicine,Revista da Associacao Medica Brasileira (1992),Seminars in reproductive medicine,The American journal of hospice & palliative care,The British journal of radiology
12632,ENTOMOLOGICAL NEWS,912,0.359,0.00033,Entomological news,,,,,,,,,
12634,Neurological Sciences and Neurophysiology,29,0.358,0.00004,Journal of neurophysiology,,,,,,,,,
12635,Journal of Early Modern History,191,0.357,0.00128,History (Historical Association (Great Britain)),,,,,,,,,
12640,Journal of Food Safety and Food Quality-Archiv fur Lebensmittelhygiene,159,0.356,0.00007,,,,,,,,,,
12641,PHYSICS WORLD,441,0.355,0.00015,,,,,,,,,,
12642,INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION,921,0.354,0.00025,,,,,,,,,,
12644,GENERATIONS-JOURNAL OF THE AMERICAN SOCIETY ON AGING,774,0.353,0.00061,"Aging (Milan, Italy)",Aging,,,,,,,,
12646,Molecular Genetics Microbiology and Virology,172,0.352,0.00014,Virology,,,,,,,,,
12648,Filosofija-Sociologija,126,0.351,0.00031,,,,,,,,,,
12651,CESKA A SLOVENSKA NEUROLOGIE A NEUROCHIRURGIE,242,0.35,0.00016,,,,,,,,,,
12652,Saude e Sociedade,814,0.349,0.00127,,,,,,,,,,
12653,WIENER TIERARZTLICHE MONATSSCHRIFT,317,0.348,0.0001,Wiener tierarztliche Monatsschrift,,,,,,,,,
12655,Bioscience Journal,"1,171",0.347,0.00111,American Industrial Hygiene Association journal,Journal of the Australasian College of Road Safety,Water and environment journal : the journal,,,,,,,
12659,Austrian Journal of Political Science,47,0.346,0.00019,,,,,,,,,,
12660,JOURNAL OF POPULAR CULTURE,637,0.345,0.00077,Journal of popular culture,,,,,,,,,
12662,Journal of Operational Risk,113,0.344,0.00006,,,,,,,,,,
