Fremanezumab,弗雷曼单抗
Sensitizers used in photodynamic or radiation therapy,用于光动力疗法或放射治疗的增敏剂
Porfimer sodium,卟吩姆钠
Methyl aminolevulinate,甲氨基酮戊酸盐
Aminolevulinic acid,氨基酮戊酸
Temoporfin,替莫泊芬
Efaproxiral,乙法昔罗
Padeliporfin,帕利泊芬
Other antineoplastic drugs,其他抗肿瘤药物
Platinum compounds,铂化合物
Cisplatin,顺铂
Carboplatin,卡铂
Oxaliplatin,奥沙利铂
Satraplatin,沙铂
Polyplatillen,聚铂
Procarbazine,丙卡巴肼
Amsacrine,安吖啶
Asparaginase,门冬酰胺酶
Altretamine,六甲蜜胺
Hydroxycarbamide,羟基脲
Lonidamine,氯尼达明
Estramustine,雌莫司汀
Tretinoin,维A酸
Pentostatin,喷司他丁
Mitoguazone,米托胍腙
Venetoclax,维奈托克
Vosaroxin,沃沙罗辛
Niraparib,尼拉帕尼
Rucaparib,卢卡帕尼
Etirinotecan pegol,依替尼替康聚乙二醇
Plitidepsin,普利肽新
Epacadostat,依帕卡司他
Enasidenib,依那替尼
Talazoparib,塔拉唑帕尼
Copanlisib,帕潘西伯
Mitotane,米托坦
Ivosidenib,依夫替尼
Glasdegib,格拉吉布
Entinostat,恩替司他
Alpelisib,阿尔贝利西布
Selinexor,塞利尼索
Tagraxofusp,塔格索夫
Belotecan,贝洛替康
Arsenic trioxide,三氧化二砷
Alkylating drug antimyeloproliferative,抗骨髓及外骨髓增殖的烷化药物
Alkylating drug lymphatic,淋巴烷化药物
Alkylating drug,烷化剂
Hexalen,克瘤灵
Antramycin,安曲霉素
Anticancer agents,抗癌药
Antimitotic agent,抗有丝分裂药
Antineoplastic without further specification,抗肿瘤药，无进一步说明
Antineoplastic alkaloidal,抗肿瘤生物碱
Antineoplastic combination,抗肿瘤药组合制剂
Azaserine,偶氮丝氨酸
Azatepa,阿扎替派
Benzcarbimine,苯佐替派
Cactinomycin,放线菌素C
Cancer chemotherapy drug regimen,癌症化疗方案
Chlorhexamide,氯磺环己脲
Chromic phosphate 32P,P32磷酸铬
Chromomycin A3,色霉素A3
Corynebacterium parvum,短小棒状杆菌
Cycloleucin,环亮氨酸
Dactinomycin,更生霉素
Elliptinium acetate,依利醋铵
FAC (fluorouracil + doxorubicin + cyclophosphamide),氟尿嘧啶+多柔比星+环磷酰胺
Floxuridine,氮尿苷
Hormone cancer therapy,治疗癌症的激素
Imidazole-4-carboxamide,咪唑-4-甲酰胺
Inproquone,英丙醌
Iproplatin,异丙铂
M-vac,氨甲蝶呤+长春新碱+多柔霉素+顺铂
Mannomustine,甘露莫司汀
Matulane,盐酸丙卡巴肼
Metoprine,氯苯氨啶
Mitolactol,二溴卫矛醇
Mitopodozide,米托肼
MOPP (mechloreth-amine + vincristine + prednisone + procarbazine),二氯甲基二乙胺+长春新碱+泼尼松+甲基苄肼
Mustard (emetic),氮芥（催吐剂）
Myelobromal,二溴甘露醇
Myleran,马利兰
Olivomycin,橄榄霉素
Oncovin,硫酸长春新碱
Paroxypropione,对羟苯丙酮
Peplomycin,培洛霉素
Phenyl hydrazine antineoplastic,苯肼类抗肿瘤药
Phenylalanine mustard,苯丙氨酸氮芥
Porfiromycin,泊非霉素
Pteroyltriglutamate,蝶酰三谷氨酸
Razoxane,雷佐生
Rufocromomycin,链黑菌素
Sarcolysin,沙可来新
Sarkomycin,肉瘤霉素
Tauromustine,牛磺莫司汀
TEPA,塞替派
Trichlormethine,三氯氮芥
Trichlorotriethylamine,三氯三乙胺
Triethanomelamine,三亚胺嗪
Triethylenemelamine,曲他胺
Triethylenephosphoramide,三乙烯磷酰胺
Triethylenethiophosphoramide,三亚乙基硫代磷酰胺
Trimustine,三氯乙胺
Uracil mustard,尿嘧啶氮芥
Urethane,乌拉坦
Zinostatin,净司他丁
Masoprocol,马索罗酚
Topotecan,托泊替坎
Tiazofurine,噻唑呋林
Irinotecan,伊立替康
Alitretinoin,阿利维A酸
Pegaspargase,培门冬酶
Bexarotene,贝沙罗汀
Denileukin diftitox,地尼白介素
Bortezomib,硼替佐米
Anagrelide,阿那格雷
Oblimersen,奥利美生
Sitimagene ceradenovec,塞西马集
Vorinostat,伏林司他
Romidepsin,罗米地新
Omacetaxine mepesuccinate,美琥他辛
Eribulin,艾立布林
Panobinostat,帕比司他
Vismodegib,维莫德吉
Aflibercept,阿柏西普
Carfilzomib,卡非佐米
Olaparib,奥拉帕利
Idelalisib,艾代拉里斯
Sonidegib,索尼德吉
Belinostat,贝林司他
Ixazomib,伊沙佐米
Talimogene laherparepvec,Talimogene laherparepvec [No translation available]
Celecoxib,塞来昔布
Protein kinase inhibitors,蛋白激酶抑制剂
Imatinib,伊马替尼
Gefitinib,吉非替尼
Erlotinib,厄洛替尼
Sunitinib,舒尼替尼
Sorafenib,索拉非尼
Dasatinib,达沙替尼
Lapatinib,拉帕替尼
Nilotinib,尼洛替尼
Temsirolimus,坦罗莫司
Everolimus,依维莫司
Pazopanib,帕唑帕尼
Vandetanib,凡他尼布
Afatinib,阿法替尼
Bosutinib,波舒替尼
Vemurafenib,威罗菲尼
Crizotinib,克唑替尼
Axitinib,阿昔替尼
Ruxolitinib,卢佐替尼
Ridaforolimus,地磷莫司
Regorafenib,瑞戈非尼片
Masitinib,马赛替尼
Dabrafenib,达拉非尼
Ponatinib,泊那替尼
Trametinib,曲美替尼
Cabozantinib,卡赞替尼
Ibrutinib,伊布替尼
Ceritinib,色瑞替尼
Lenvatinib,乐伐替尼
Nintedanib,尼达尼布
Cediranib,西地尼布
Palbociclib,帕博昔布
Tivozanib,替沃扎尼
Osimertinib,奥斯替尼
Alectinib,艾乐替尼
Rociletinib,罗西替尼
Cobimetinib,考比替尼
Midostaurin,米哚妥林
Olmutinib,奥姆替尼
Binimetinib,比美替尼
Ribociclib,瑞博西尼
Brigatinib,布加替尼
Lorlatinib,劳拉替尼
Neratinib,奈拉替尼
Encorafenib,康奈非尼
Dacomitinib,达克替尼
Icotinib,埃克替尼
Abemaciclib,阿贝西利
Acalabrutinib,阿卡替尼
Quizartinib,奎扎替尼
Larotrectinib,拉罗替尼
Gilteritinib,吉列替尼
Entrectinib,恩曲替尼
Fedratinib,菲卓替尼
Immunostimulants,免疫刺激剂
Colony stimulating factors,集落刺激因子
Filgrastim,非格司亭
Molgramostim,莫拉司亭
Sargramostim,沙格司亭
Lenograstim,来格司亭
Ancestim,安塞司亭
Pegfilgrastim,培非司亭
Lipegfilgrastim,利培非格司亭
Balugrastim,恩培非格司亭
Empegfilgrastim,恩培非格司亭
Pegteograstim,培特格司亭
Interferon alfa-2a,干扰素α-2a
Interferons,干扰素
Interferon alfa,天然干扰素α
Interferon beta,天然干扰素β
Interferon gamma,干扰素γ
Interferon alfa-2b,干扰素α-2b
Interferon beta-1a,干扰素β-1a
Interferon beta-1b,干扰素β-1b
Interferon alfacon-1,复合α干扰素
Peginterferon alfa-2b,培干扰素α-2b
Peginterferon alfa-2a,培干扰素α-2a
Albinterferon alfa-2b,人血清白蛋白干扰素α - 2b
Peginterferon beta-1a,聚乙二醇干扰素β-1a
Cepeginterferon alfa-2b,培干扰素 α-2b
Ropeginterferon alfa-2b,干扰素α-2b
Interleukins,白细胞介素类
Interferon alfa-n1,干扰素α-n1
Aldesleukin,阿地白介素
Oprelvekin,奥普瑞白介素
Thymopentin,胸腺喷丁
Lentinan,香菇多糖
Roquinimex,罗喹美克
Pegademase,培加酶
Pidotimod,匹多莫德
Poly I:C,聚肌胞
Poly ICLC,聚ICLC
Immunocyanin,免疫花青
Tasonermin,他索纳明
Melanoma vaccine,黑瘤疫苗
Glatiramer acetate,格拉默醋酸盐
Histamine dihydrochloride,二盐酸组胺
Mifamurtide,米法莫肽
Plerixafor,普乐沙福
Sipuleucel-T,西普赛尔
Cridanimod,克立莫德
Dasiprotimut-T,Dasiprotimut-T [No translation available]
Elapegademase,埃加葡糖酶
Immunosuppressive agents,免疫抑制剂
Selective immunosuppressants,选择性免疫抑制剂
Muromonab-CD3,莫罗单抗-CD3
Antilymphocyte immunoglobulin (horse),抗淋巴细胞免疫球蛋白(马)
Antithymocyte immunoglobulin (rabbit),抗淋巴细胞免疫球蛋白(兔)
Mycophenolic acid,霉酚酸
Sirolimus,西罗莫司
Leflunomide,来氟米特
Alefacept,阿来西普
Gusperimus,胍立莫司
Efalizumab,依法珠单抗
Abetimus,阿贝莫司
Natalizumab,那他珠单抗
Abatacept,阿巴西普
Eculizumab,依库珠单抗
Belimumab,贝利木单抗
Fingolimod,芬戈莫德
Belatacept,贝拉西普
Tofacitinib,托法替尼
Teriflunomide,特立氟胺
Apremilast,阿普斯特
Vedolizumab,维多珠单抗
Begelomab,贝戈洛单抗
Ocrelizumab,奥瑞珠单抗
Baricitinib,巴瑞克替尼
Ozanimod,奥扎尼莫德
Emapalumab,依帕伐单抗
Imlifidase,免疫酶
Siponimod,西波尼莫德
Ravulizumab,依库丽单抗
Upadacitinib,乌帕替尼
Tumour necrosis factor alpha inhibitors,肿瘤坏死因子抑制剂
Etanercept,依那西普
Infliximab,英利昔单抗
Afelimomab,阿非莫单抗
Adalimumab,阿达木单抗
Certolizumab pegol,赛妥珠单抗
Golimumab,戈利木单抗
Opinercept,欧那西普
Interleukin inhibitors,白介素抑制剂
Daclizumab,达克珠单抗
Basiliximab,巴利昔单抗
Anakinra,阿那白滞素
Rilonacept,利纳西普
Ustekinumab,乌司奴单抗
Tocilizumab,托珠单抗
Canakinumab,卡那奴单抗
Briakinumab,布雷奴单抗
Secukinumab,塞库单抗
Siltuximab,司妥昔单抗
Brodalumab,布罗达单抗
Ixekizumab,伊西贝单抗
Sarilumab,沙鲁鲁玛
Sirukumab,西鲁单抗
Guselkumab,古塞库单抗
Tildrakizumab,蒂尔他昔单抗
Risankizumab,瑞莎珠单抗
Calcineurin inhibitors,神经钙蛋白抑制剂
Ciclosporin,环孢素
Tacrolimus,他罗利姆
Voclosporin,伏环孢素
Immunosuppressive drug,免疫抑制药
Azathioprine,硫唑嘌呤
Thalidomide,沙利度胺
Lenalidomide,来那度胺
Pirfenidone,吡非尼酮
Pomalidomide,泊马度胺
Dimethyl fumarate,二甲基富马酸
Darvadstrocel,Darvadstrocel [No translation available]
Mepolizumab,美泊珠单抗
Methotrexate,甲氨蝶呤
Anticoagulants and antithrombotics,抗凝剂和抗血栓药
Vitamin K antagonists,维生素K拮抗剂
Dicoumarol,双香豆素
Phenindione,苯茚二酮
Warfarin,华法林
Phenprocoumon,苯丙香豆素
Acenocoumarol,醋硝香豆醇
Ethyl biscoumacetate,双香豆乙酯
Diphenadione,二苯茚酮
Tioclomarol,噻氯香豆素
Fluindione,氟茚二酮
Clorindione,氯茚二酮
Heparin and heparin derivatives,肝素和肝素衍生物
Heparin,肝素
Antithrombin III,抗凝血酶Ⅲ
Dalteparin,达肝素
Enoxaparin,依诺肝素
Nadroparin,纳屈肝素
Parnaparin,低分子肝素钠
Reviparin,瑞肝素
Danaparoid,达那肝素
Tinzaparin,亭扎肝素
Sulodexide,舒洛地昔
Bemiparin,贝米肝素
Platelet aggregation inhibitors,血小板聚集抑制剂
Dipyridamole,双嘧达莫
Epoprostenol,依前列醇
Indobufen,吲哚布芬
Ticlopidine,噻氯匹定
Iloprost,伊洛前列素
Triflusal,三氟柳
Ditazole,地他唑
Cloricromen,氯克罗孟
Picotamide,吡考他胺
Clopidogrel,氯吡格雷
Abciximab,阿昔单抗
Eptifibatide,依替巴肽
Tirofiban,替罗非班
Beraprost,贝前列素
Treprostinil,曲前列环素
Prasugrel,普拉格雷
Cilostazol,西洛他唑
Ticagrelor,替格瑞洛
Cangrelor,坎格雷洛
Vorapaxar,沃拉帕沙
Selexipag,前列环素受体激动剂
Anticoagulant and antithrombotic enzymes,抗凝血和抗血栓酶
Streptokinase,链激酶
Alteplase,阿替普酶
Anistreplase,阿尼普酶
Urokinase,尿激酶
Brinase,纤维蛋白酶
Ancrod,安克洛酶
Direct thrombin inhibitors,直接凝血酶抑制剂
Desirudin,地西芦定
Lepirudin,来匹芦定
Argatroban,阿加曲班
Melagatran,美拉加群
Ximelagatran,希美加群
Bivalirudin,比伐芦定
Dabigatran etexilate,达比加群酯
Direct factor Xa inhibitors,直接Xa因子抑制剂
Rivaroxaban,利伐沙班
Apixaban,阿哌沙班
Edoxaban,艾多沙班
Other antithrombotic agents,其他抗血栓药
Defibrotide,去纤苷
Dermatan sulfate,硫酸皮肤素
Fondaparinux,磺达肝素
Anticoagulants,抗凝药
Anisindione,茴茚二酮
Bromindione,溴茚二酮
Coumarin,香豆素
Coumetarol,库美香豆素
Drotrecogin alfa,屈曲可近α
Enoxaparin sodium,依诺肝素（钠）
Ethylidene dicoumarol,乙叉双香豆素
Heparin sodium,肝素（钠）
Heparin-fraction,分级肝素
Heparinoid (systemic),类肝素（全身的）
Indandione (derivatives),二氢茚二酮（衍生物）
Indendione (derivatives),二氢茚二酮（衍生物）
Panwarfin,苄丙酮香豆素钠
Prothrombin synthesis inhibitor,凝血酶原合成抑制剂
Xigris,重组人活化蛋白C
Zovant,重组人活化蛋白C制剂
Other fibrinolysis-affecting drugs,其他影响纤维蛋白溶解的药物
Amino acids,氨基酸
Arginine hydrochloride,盐酸精氨酸
Alanyl glutamine,丙氨酰谷氨酰胺
Lysine,赖氨酸
Tyrosine,Tyrosine [No translation available]
Phenylalanine,Phenylalanine [No translation available]
Leucine,Leucine [No translation available]
Cysteine,Cysteine [No translation available]
Alanine,Alanine [No translation available]
Ornithine,天门冬氨酸鸟氨酸
Aminocaproic acid,氨基己酸
Tranexamic acid,氨甲环酸
Aminomethylbenzoic acid,氨甲苯酸
Fibrinolysis inhibitor,纤维蛋白溶解抑制剂
Aprotinin,抑肽酶
Antifibrinolytic drug,抗纤维蛋白溶药
Epsilon amino-caproic acid,6-氨基己酸
"Hemostatic drug, systemic",全身性止血药
Alfa1 antitrypsin,α1-抗胰蛋白酶
Camostat,卡莫司他
"Anticoagulant antagonists, vitamin K and other coagulants",抗凝拮抗剂，维生素k和其他凝血药
Vitamin K,维生素K
Menadione,甲萘醌
Etamsylate,止血敏
Acetomenaphthone,醋酸甲萘氢醌
Anticoagulant Antagonist,抗凝拮抗剂
Antihemophilic globulin concentrate,抗血友病浓缩球蛋白
"Antihemophilic plasma, dried",抗血友病血浆，干的
Antiheparin drug,抗肝素药
Coagulant,凝结剂
Cotarnine,可他宁
Cytozyme,凝血致活酶
Gelfoam,明胶海绵
Heparin action reverser,肝素作用逆转剂
Hexadimethrine (bromide),海美溴铵
Menadiol,甲萘氢醌
Menadiol sodium sulfate,甲萘氢醌硫酸钠
Menadione sodium bisulfite,甲萘醌亚硫酸氢钠
Menaquinone,甲基萘醌类
Menatetrenone,四烯甲萘醌
Protamine sulfate,硫酸鱼精蛋白
Prothrombin activator,凝血酶原激活物
Russel's viper venin,蝰蛇毒素
Snake venom or bite hemocoagulase,蛇毒或蛇咬伤凝血酶
Thromboplastin,促凝血酶原激酶
Vitamin K1,维生素K1
Vitamin K2,维生素K2
Carbazochrome,肾上腺色腙
Carbazochrome sodium sulfonate,卡络柳钠（磺酸钠）
Batroxobin,巴曲酶
Romiplostim,罗米司亭
Eltrombopag,艾曲泊帕
Natural blood and blood products,天然血液和血液制品
Coagulation factor VIII,凝血因子VIII
Thrombin,凝血酶
Blood plasma,血浆
Albumin bovine,牛血清白蛋白
Albumin human serum salt-poor,低盐人血清白蛋白
Albumin human serum,人血清白蛋白
Blood (derivatives) (natural) (plasma) (whole),血液制品（衍生物）（人源）（血浆）（全血）
Blood dried,干血浆
Blood fraction,成分血
EPO,促红素
Epoetin alpha,红细胞生成素α
Erythropoietin human,人促红细胞生成素
Factor I (fibrinogen),因子I（纤维蛋白原）
Factor III (thromboplastin),因子Ⅲ（凝血酶）
Coagulation factor IX,凝血因子Ⅸ
Fibrin,纤维蛋白原（人）
Human albumin,人血白蛋白
Natural blood (product),天然血液（制品）
"Normal serum albumin, salt-poor (human)",正常血清白蛋白，低盐（人）
Whole blood (human),全血（人）
Blood substitutes and plasma protein fractions,血液代用品和血浆蛋白成分
Other plasma protein fractions,其它血浆蛋白成分
Gelatin agents,明胶
Gelatin (intravenous),明胶（静脉内的）
Polygeline,聚明胶肽
Hemoglobin crosfumaril,交富血红蛋白
Hemoglobin raffimer,交聚血红蛋白
Hemoglobin glutamer,血红蛋白谷氨酸基团(牛)
Dextran,右旋糖酐
"Plasma protein fraction, human",人血浆蛋白组分
Albumin,白蛋白
Hydroxyethylstarch,羟乙基淀粉
Oxypolygelatin,氧化聚明胶
Polyvinylpyrrolidone,聚维酮
Hematin,血红素
Factor VIII inhibitor bypassing activity,凝血因子Ⅷ抑制剂
Coagulation factor VII,凝血因子VII
Coagulation factor XIII,凝血因子XIII
Coagulation factor VIIa,凝血因子VIIa
Von Willebrand factor,血管性血友病因子
Catridecacog,卡德凝血素
Coagulation factor X,凝血因子X
Susoctocog alfa,Susoctocog alfa [No translation available]
Thrombocytes,血小板
Stem cells from umbilical cord blood,脐血干细胞
Serum complement (inhibitor),血清补体（抑制剂）
Serum hemolytic complement,溶血性血清补体
Epoetin beta,Epoetin beta [No translation available]
Iron and its compounds,铁及其化合物
Calcium ferrous citrate,枸橼酸亚铁钙
Dextriferron,糊精铁
Ferric chloride,氯化铁
Ferric hydroxide colloidal,氢氧化铁胶体
Ferric hydroxide polymaltose,氢氧化铁聚合麦芽糖
Ferric pyrophosphate,焦磷酸铁
Ferritin,铁蛋白
Ferrocholinate,铁胆盐
Ferrodextrane,右旋糖酐铁
Ferropolimaler,聚马醚铁
"Ferrous fumerate, gluconate, lactate, salt, sulfate (medicinal)",富马酸亚铁，葡萄糖酸盐，乳酸，盐，硫酸盐（药用）
Ferrous phosphate,磷酸亚铁
Ferrous salt,亚铁盐
Iron (compounds) (medicinal),铁（化合物）（药用）
Iron ammonium,铁铵
Iron dextran injection,右旋糖酐铁注射液
Iron salts,铁盐
Iron sorbitol citric acid complex,山梨醇铁柠檬酸络合物
"Isomaltose, ferric complex",异麦芽糖铁络合物
Jectofer,山梨醇铁
Polyferose,多糖铁
Sodium iron edetate,依地酸铁钠
Saccharated iron oxide,含糖氧化铁
Sodium feredetate,铁依地酸钠
Ferrous glycine sulfate,氨乙酸硫酸亚铁
Ferrous fumarate,富马酸亚铁
Ferrous gluconate,葡萄糖酸亚铁
Ferrous carbonate,碳酸亚铁
Ferrous chloride,氯化亚铁
Ferrous succinate,琥珀酸亚铁
Ferrous sulfate,硫酸亚铁
Ferrous tartrate,酒石酸亚铁
Ferrous aspartate,天冬氨酸亚铁
Ferrous ascorbate,抗坏血酸亚铁
Ferrous iodine,碘化亚铁
Ferric sodium citrate,枸橼酸铁钠
Ferric hydroxide,氢氧化铁
Ferric oxide polymaltose complexes,糊精铁
Chondroitin sulfate-iron complex,硫酸软骨素铁复合物
Ferric acetyl transferrin,乙酰转铁蛋白
Ferric proteinsuccinylate,蛋白琥珀酰铁
Ferric maltol,麦芽酚铁
Ferrous amino acid complex,胺基酸亚铁复合物
Sodium dipantoyl ferrate,高铁酸二泛醇钠
Ferric citrate,枸橼酸铁
"Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations",维生素B12、叶酸和其他抗巨幼细胞性贫血的制剂
Hydroxocobalamin,羟钴胺
Folic acid,叶酸
Mecobalamin,甲钴胺
Cobalamine,钴胺素
